Title,Source,Question,Question Link,Question Author,Question Date,Answer,Answer Link,Answer Author,Answer Date
무릎치료도 가능한가요?,,"안녕하세요
40대 남자 입니다.
최근들어 오른쪽 무릎이 계속아픈데 치료가능할까요?
최근 운동을 심하게 한것도 없구 몸무게가 늘어 난것도 아닌데
쑤시듯이 아프네요
예전에 농구를 좀 하기는 했는데 최근 몇년간 운동을 한적은 없는데
최근들어 계속 아프네요
병원에 가서 치료를 받으면 나을런지....
그냥 쉬어 주면 좋아 질런지...",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=776&page=2,강호,12-03,"온누리통증의원 김영환 원장입니다.
무릎 통증의 경우 무릎내 연골이나 인대 문제부터
무릎 주변 근육이나 인대 윤활낭등 다양한 부위와
문적로 인해 발생하는 만큼 단순히 기술하신 내용안을 가지고 문제의 원인과 상태를 예측하기는 쉽지 않아 보입니다.
하지만 낙상이나 사고등의 문제가 없는 상태에서 발생한 무릎 통증은 무릎의 손상이나 염증등의 반응이 오랜 기간 누적되면서 생겼을 가능성이 큰 만큼 만성화 요인이 큽니다. 따라서 초기에 문제에 맞는 치료적 접근이 필요하고 경우에 따라서는 재발 방지를 위한 운동치료등을 포함한 채활 치료가 더해져야 할수도 있습니다.
본원은 방사선 검사뿐만 아니라 초음파 검사등으로 정확한 상태 진단이 가능하고 뼈주사 사용없이 진행되는 보존적 치료와 타병원과 다른 운동인지치료 개념에 재활적 도수치료로 재발 방지 노력도 병행하고 있으니 내원하셔서 진료를 받아 보시길 권해 드립니다. 아무쪼록 빠른 쾌유를 바라겠습니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=778&page=2,관리자,12-06
어깨 통증 치료 가능 하나요?,,"어깨통증때문에 고생하고 있는 40대 남자 입니다.
정형외과에서는 수술할 정도는 아니라고 하는데  치료를 받아도 썩 나아지는것 없이 계속 아프네요
주위에서 스테로이드를 계속맞으면 안좋다고 하는데 일도 해야 하고 계속 아프고 어떻게 해야 할지 모르겟네요
쉬어주면 괜찮다고 하는데 일을 쉴수도 없고 방법이 없을까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=771&page=2,창원,12-02,"온누리통증의원 김영환원장입니다.
어깨 관절의 만성적인 문제에 접근할 때 반복적인 스테로이드 주사 치료는
당장의 증상 완화에 도움이 되기는 하지만 만성도와 관절상태 악화의 원인이 되기에
저희 병원은 사용을 하지 않고 있습니다.
오랜 기간 재발과 악화를 반복한 어깨 문제는 분명히 기간을 가진 근본적인 치료접근으로
치료하지 않으면 계속 문제는 일시적 호전만 있지 반복될 수 밖에 없습니다.
어깨 관절 문제는 사용량이 많아서의 문제보다 어깨 관절 운동의 메인 축의 역할을
하는 경추와 심지어 허리 문제와 연계된 결과이기에 잘낫지 않는 것입니다.
스테로이드 사용은 하지 않는 다고 하더라도 인정비급여 치료 주사제나 물리치료 방법등으로
통증 완화와 어깨 운동 범위 회복에 도움을 드릴 수 있으며 또한 기간이 소요되더라도
근본적인 어깨 기능 회복을 위한 재활치료 프로그램을  갖추고 있는 만큼
내원하셔서 상담 받아 보시길 권해 드립니다.
아무쪼록 빠른 쾌유를 빌겠습니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=775&page=2,관리자,12-02
측만증과 공부가 상관이 있나요?,,"안녕하세요
중2 여학생 학부모 입니다. 다름이 아니라 저희 아이가 책상에 앉으면 얼마 있지 못하고 허리랑 등이 아프다고
자리에서 일어 납니다.
꾀병인거 같아 처음에는 많이 뭐라고 하고 했는는데 아프다고 꾀병아니라고 싸우기도 했는데
자기는 공부 하고 싶어도 조금 시간이 지나면 허리랑 등이 아프다고 하니 속상하고 원인도 모르겠고
애가 공부를 좀 했느면 하는데....
아이가 얼마전에 측만증이라고 듣기는 했는데 이것과 상관이 있는건가요?
답답한 마음에 글을 남겨 봅니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=770&page=2,민하,12-02,"공부를 해야하는 중2 학생의 학부모님으로서 허리 통증으로 공부를 방해하는 부분에서 고민이 크시겠습니다.
일단 측만증의 유무와 상관없이 중2의 학업량 정도에서 허리 통증을 느끼는 것만으로 병적인 상태라 보셔야 합니다.
성인이라도 마찬가지입니다.
왜냐면 이런 상태가 만성화되는 경우에 수술이 필요한 허리디스크로 가게 되기 때문입니다.
허리의 근육량이나 근지구력등의 부족이 허리 통증의 일정부분 원인일수 있으므로 우선은 운동량을 증가시켜 보실 필요가 있고
허리 문제의 대부분이 단순히 근육 힘의 부족만이 아니라 허리를 사용하고 지탱하는
기능과 감각의 부족이 원인인 경우가 많고 성장기의 학생의 경우는 성인이 되어서 근골격계 질환이나 만성피로증후군의
원인으로 작용할 가능성이 큰 만큼 측만증이 이런 기능 부족의 원인인지 여부와
나이대의 정상적인 발달 상테인지 확인 해 보실 필요는 있어 보입니다.
저희 병원 검진 프로그램을 통해 확인이 가능하시며 성장이 완료된 시기보다는 개선 가능성이 큰 만큼 홈페이지 내용 확인해 보시고
내원해 보시길 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=773&page=2,관리자,12-02
프롤로 치료,,Content not found.,http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=769&page=2,무릅통증,11-19,Content not found.,http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=774&page=2,관리자,12-02
협착증도 치료 가능한가요,,"안녕하세요
허리 협착증도 치료 가능한가요
저희 어머니가 협착증으로 오래도록 고생하고 계신데 치료를 어떻게 해야 하는지 해서
저희 어머님이 가신 병원도 수술여부를 저희 보고 결정하라고 하시는데..
연세도 있으시고 주위에 수술 하신분들도 여전히 아프시다고 하셔서 수술을 해도 될런지 궁금합니다.
혹 치료를 진행 한다면 어떤 치료를 하는지도 궁금 하구요
답변 부탁 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=766&page=2,이옥자,10-11,"안녕하세요 온누리통증의원 입니다.
우선 저희 원에서는 환자분의 상태에 따라 치료를 달리 하고 있으나
수술적인 치료가 고민이신 정도라면  저희 원에서는 허리 신경 차단술을 시행하고 있습니다.
신경 차단술이라고 하여 신경을 끈어 낸다던가 하는 치료 방법이 아니라  ^^;;;
주신경에서 나오는 불편을 호소하는 신경관에 약물을 주입하여 예민해저 있는 신경을 진정 시키는 수술이라고
생각하시면 편할듯 합니다.
물론 신경차단술을 한다고 하여 통증을 평새 없에는 시술은 아닙니다.
일시적 으로 일상생활이 가능 하도록 돕고 현재 불편감을 호소 하는 강도를 낮추어 드리는 역할을 하는 것으로
시술을 받으시고 여러 재활적인 요소를 시행 하셔야  병번 재발 확률을 낮출수있습니다.
수술의 경우도 마찬 가지로 수술을 하신다고 평생 아프지 않은것을 아니며 수술 후 시간이 경과 함에 따라
수술전 보다 더한 통증을 호소하실수 있는 바
신중히 생각하시여 결정 하시기 바랍니다.
혹 저희 원에 내원 하신다면 예약 부탁드립니다.
문의전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=768&page=2,관리자,11-12
허리 디스크 치료 어떻게 하나요,,"허리 디스크 판정을 얼마전에 받았는데요
여기 병원에서는 어떻게 치료를 하나요
사진을 찍은 병원에서는 수술 여부를 저보고 하라는 식으로 말씀 하셔서
수술을 해야 하는지 안해도 되는지 고민이 많이 있습니다.
일하는 것에는 괜찮은데 생활할때 한번씩 힘들때가 있어서 고민이 많네요
수술 하는게 나을지 안해도 되런지 정말....
병원에서 저보고 알아서 하라고 하니 답답하기만 하네요
그래도 수술보다는 치료가 좋겠죠?
답변 부탁 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=765&page=2,이병현,10-11,"안녕하세요 온누리통증의원 입니다.
문의 주신 글에 답을 하자면 수술 유무는 환자분께서 결정 하시는것이 맞습니다.
하지만 우선 생각해 보셔야 할것은 허리 수술 특히 척추 수술의 경우 수술이 만능을 아니라는 것입니다.
허리 특히 척추 수술의 경우 허리 뼈를 부수어 신경이 지나가는 길을 넓혀 주서 신경의 눌림을 줄여주는 수술로
다리로 가는 신경을 살리기 위해서 하는 수술이라고 보는 것이 맞습니다.
하여 저희 병원에서는 수술을 잘 권해 드리지 않습니다.
문의 주신 환자분의 경우 당장 수술적인 치료가 필요 하신것은 아니라고 판단 됩니다만 정확한 진단을 위해서는
내원 하시여 원장님 상담을 권해 드립니다.
저희 원에서는 허리 통증의 경우 신경차단술 등의 시술적인 방법과 도수 치료 및 물리치료, 운동도수치료(재활) 등을 통하여
수술없이 생활 하실수 있도록 도와드리고 있습니다.
수술 여부 결정 전에 다양한 의견을 수렵하시길 권해드립니다.
내원 전 예약 부탁드립니다.
문의전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=767&page=3,관리자,11-12
키크는 방법 알수 있을까요?,,"안녕하세요
중학교2학년 학생인데요
제가 키가 작아서 고민 입니다.
키 커지는 그런 운동? 같은거 알수 있을까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=763&page=3,김여울,10-10,"안녕하세요 온누리통증의원 입니다.
문의 주신 내용이 성장 관련 문의 인듯 하여 답변 드리겠습니다.
우선 저희 원에서는 간단한 검사를 통하여 예상 키를 알수 있을듯 하며 이를 바탕으로 예상 수치 키 보다
조금 이라도 더 클 수있도록 노력 하고 있습니다.
성장 관련 운동을 문의 하셨는데 일상에서 키와 관련된 운동은 가장 기본적으로 줄넘기, 점프 등이 있습니다.
하지만 이런것 들 보다는 좀더 체계적이고 안정적인 운동을 통하여 성장을 도모하시는것을 권해 드립니다.
문의 주신 분의 정확한 몸상태등을 알수 없어 어떠한 운동을 권해 드리기는 어려울듯 하며 가장 기본적인 운동을 알려 드렸으나
이런 운동이 문의 주신 분의 성장에 도움이 될지는 알수 없는 병원에서 정확한 진단을 받아 보고 영양 상태 및 몸상태를
면밀히 확인 후 도움을 드릴수 있을것으로 생각됩니다.
내원 하시게 되면 아직 미성년자 인듯 하니 보호자와 함께 방문 하시길 권해 드립니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=764&page=3,관리자,10-11
목 디스크 수술 해야 할나요?,,"저 병원에서 목 디스크 수술을 하자고 하는데 수술 해야 할까요
팔저림이 항상 있어서 병원갔더니 검사하자고 해서 MRI, CT, X레이 등 검사하고
의사선생님 만나봤는데 목 디스크라고 수술 하자고 하시는데
솔직히 겁도 나고 수술하는게 맞는건지 정말 수술하기 싫은데 수술을 해야할까요
ㅠ.ㅠ
겁나서 여러곳을 찾아 보니 수술해야 한다는 곳도 있고 하지 말라는 곳도 있고 한데
어떻해 하는게 좋을지 몰르겠어요
여기 병원에서 수술없이 치료를 한다고 해서 문의 드립니다.
수술 안하는 방법 없을까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=760&page=3,박성민,10-10,"안녕하세요 온누리통증의원 입니다.
문의 주신 목 디스크 수술의 경우 저희 원에서는 권해 드리지 않고 있는 상황이나
환자분의 정확한 상태를 알수 없는 관계로 수술 여부를 말씀 드릴수는 없을듯 합니다.
저희 원장님 께서 환자분의 현재 상태를 정확히 판단 하여야 하므로 혹 내원 하신다면 타 병원에서 촬영하신
영상 자료를 가져 오시면 진료 및 치료에 도움을 드릴수 있을듯 합니다.
참고로 저희 원에서는 목 디스크 확인아라 하더라도 신경차단술 등의 시술을 통하여 증상을 완화 시켜 수술없이 일상생활이
가능하도록 유도 하고 있습니다.
정말 응급으로 수술을 하셔야 하는 상황이 아니시라면 저희 원장님과 상담을 해보시길 권해 드립니다.
내원전 예약 부탁 드립니다.
문의전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=762&page=3,관리자,10-10
두통때문에 너무 힘들어요,,"안녕하세요
두통때문에 너무 힘든 대학생 입니다.
매일 두통을 달고 사는데 어떻게 해야 할까요
약을 먹어도 그때 뿐이고 너무 약을 먹어서 그런지 이제는 타이레놀도 한알로는 어림도 없는듯 해요
어떻해 하면 두통이 좀 나을가요
혹시 뇌 쪽이 이상이 있는건 아니겠죠? ㅡ,.ㅡ
두통 해결 방벙이 없을까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=759&page=3,민하,10-08,"안녕하세요 온누리통증의원 입니다.
문의 주신 두통의 경우 머리속의 문제로 인한 통증이 유발 될수도 있으나
나이대가 젋으시고 특별한 질환을 가지고 있지 않으시다면
목 근육의 경직에 의한 두통으로 생각됩니다.
목 근육의 지나친 피로도는 머리 두피 근육을 자극하게 되고 이 두피 근육이 얼굴 앞면 위쪽 을 자극하게 됩니다.
이에 두통 유발 또는 눈 피로, 눈 주위 저림 등이 나타 날수 있습니다.
특히 두통 발생의 경우 목 근육의 피로도 또는 경직에 의하여 자주 발생할수 있는바
목 근육의 피로도를 풀어 줄수 있는 동작등을 하시는것이 두움이 될수 있으나
상태에 따라서는 운동이 상태를 더 악화 시킬수 있습니다.
하여 정확한 진단 및 치료를 위하여 병원에 내원 하시여 원장님과 상담 및 치료를 진해 하시길 권해 드립니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=761&page=3,관리자,10-10
자세교정 같은것도 되나요?,,"저 이병원에서도 자세교정 해주시나요?
최근 이사를 왔는데 전에 살던 곳에서 자세교정 같은 치료를 계속 받았거든요
교정 치료를 받고 많이 괜찮아 계속 받고 싶은데 이사를 멀리 오는 바람에 그 병원가기 너무 힘들어서...
이 병원에서도 가능 할런지?
답변 부탁드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=755&page=3,민경,10-07,"안녕하세요 온누리통증의원 입니다.
문의 주신 자세 교정의 경우 저희 병원에서도 치료는 가능 합니다.
다만 치료 방법의 경우 각 병원 마다 치료 방법 및 노화우 등이 다를수 있어
다니시던 병원과 같은 치료로 진행 된다고는 할수 없으나 저희 병원만의 차별화된 치료를 통하여
원하시는 만큼의 만족도를 재공해 드릴수 있을것으로 생각됩니다.
치료에 관심있으시면 내원 하시여 원장님 상담을 해보시길 권해드립니다.
내원 전 예약 부탁드립니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=758&page=3,관리자,10-07
운동하는 학생 부모 입니다. 발목치료 가능 한가요?,,"안녕하세요 야구하는 학생을 둔 학부모 입니다.
몇일전 아이가 운동을 하다가 발목을 다쳤는데 치룔르 받고 싶어서 글은 남깁니다.
운동하는 아이 이다 보니 주사약에도 많이 민감해서요 혹시 치료를 받으면
괜찮아 질런지 몸에 약성분이 남지는 않을지 혹시 도핑검사에 걸리는건 아닌지
걱정이 많습니다.
병원에서 치료를 해도 될까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=754&page=3,찬호,10-07,"안녕하세요 온누리마취통증입니다.
문의 주신 내용중에 야구선수라고 하셨는데 일단 치료 방법은 여러 가지 입니다.
환자분의 상태에 따라 치료 방법은 여러가지 주사치료, 체외충격파, 물리치료, 도수치료 등
여러 방법으로 치료가 가능하며 걱정하시는 주사치료로 인한 도핑 문제의 경우 약물을 사용하지 않으면 아무런 문제가 발생하지 않을 듯 합니다.
저희 병원에서는 스테로이드를 사용 하지 않으므로 주사치료를 진행 한다고 하더라도 아무런 문제가 없을듯 하나
혹시 모르니 원장님께 꼭 운동선수 이며  약물에 민감하다고 하시면 될듯 합니다.
꼭 주사 치료가 아니더라도 여러가지 치료 방법들을 동원하여 치료가 가능하므로 통증의 참고 병변을 키우는 것도다
적극적으로 치료를 진행 하시는 것이 좋을듯 합니다.
내원전 예약 부탁드립니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=757&page=3,관리자,10-07
"날개쭉지 부분이 많이 아프요 ㅡ,.ㅡ",,"안녕하세요 30대 후반 여성 입니다.
몇 달 전부터 날개쭉지 쪽이 너무 아픈데 이건 왜이런걸까요?
아파다가 말겠지 했는데  계속 아프네요
바늘로 쑤시듯이 아플때도 있고 묵직하게 아플때도 있고 하는데
이부분이 왜 아픈지 모르겠어요
특별히 이부분만 사용 한다던지 운동을 한다던지 하지도 않는데....
이런 곳도 치료가 가능한가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=750&page=3,이하린,09-06,"안녕하세요 온누리마취통증의원 입니다.
문의주신 병변부위른 견갑골 부분으로 판단되며 통상적으로 견갑골 통증의 경우 무리한 사용(운동 또는 노동)으로 인한 통증과
목 근육의 피로도 증가로 인한 연관통증으로 나타 납니다.
몇개월 계속 지속된 통증이라고 하시니 무리한 상용으로 인한 통증은 아닌듯 하며 목 근육의 피로도 증가로 인한 연관된 통증으로 생각됩니다.
목 근육의 피로도가 많이 싸이게 되면 우선 승모근 통증 또는 경직이 일어 나며 환자들의 상태 및 경우에 따라 도통 또는 어깨 통증으로 나타나기도 하며
문의 지신 분 처럼 견갑골 통증으로 나타나기도 합니다.
이경우 아픈 부위의 통증을 경감 시키는 것도 좋은 방법이나 이경우 다시 재발할수 있는 확률이 많이 발생하는 바
목 치료를 함께 병행 하여 통증 완화 및 재발을 방지하는 것이 장기적으로 좋은 치료방법으로 사료됩니다.
하지만 환자분의 상태를 정확히 판단하고 진료하기 위해서는 직접 진료를 하는것이 좋으므로 내원 하시여 원장님과 상담 해 보시길 권합니다.
내원전 예약 부탁드립니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=756&page=3,관리자,10-07
허리가능 한가요?,,"안녕하세요
얼마전 부터 허리 때문에 고생하고 있는 20대 남자 입니다.
몇일 전부터 허리가 아프서 너무 힘드네요
일상생활은 가냥 저냥 가능한데 조금만 힘을 쓰는 일이나 의자에서 일어서기가 많이 불편한데
이정도면 치료를 해야 할까요?
병원 가기가 무섭기도 하고  혹 이런 증상이 디스크 증상인가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=749&page=3,전호성,09-06,"안녕하세요 온누리 통증의원 입니다.
문의 저신 내용 만을 참고로 답변을 드리자면
허리 디스크 까지는 아니인듯 합니다.
허리만 통증을 느끼신다면 허리 근육의 문제로 이한 통증으로 사료 됩니다.
허리 디스크의 대표적인 증상은 허리 통증과 함께 다리저림, 다리에 힘을 주기 힘듬, 발가락 저림, 다리의 근육 감소 등
하체 쪽의 증상도 함께 나타나게 됩니다.
문의 주신 내용 만으로 판단 하자면 디스크 까지는 아니더라도 허리 쪽 근육이 상당히 부담을 느끼고 있는 것으로 판단 됩니다.
계속적으로 통증을 느끼시고 참기 힘드시다면 내원 하시여 치료를 진행해 볼것을 권해드립니다.
치료 방법은 주사치료, 체외 충격파 치료, 물리치료, 도수치료 등  증상에 따라 치료 방법이 달라 지는 봐
원장님과 상담을 추천드립니다.
내원 전 예약 부탁드립니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=753&page=3,관리자,10-07
소아 측만증,,"소아 측만증이 궁금해서 그러는데요
저희 아이가 측만증이 있다고 하는데 치료가 필요 할까요
외형적으로는 아무 표도 안나고 아이가 아프다고 하지도 않는데
치료가 필요 한지 궁금합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=748&page=4,이은수,09-06,"안녕하세요 온누리통증의원 입니다.
소아 측만증 진단을 받으신 상태 이신지?
우선 측만이 있는 것과 측만증은 기울어진 각도에 따라 변명이 달라집니다.
소아 측만증의 경우 치료를 권해드립니다.
측만증은 치료 시기가 무엇보다 중요하면 빠른 시간에 치료를 진행하여 더이상 진행이 되지 않도록 막는 것이 좋습니다.
측만증의 경우 병변이 계속적으로 진행 되는 경우가 많이 있습니다.
측만의 각도가 계속적으로 진행 될경우 문의 주신 내용에 포함 되어있듯이 외형적으로 좌우 불균형을 초래 할수 있으며
차후 계속적인 통증을 유발할수 있습니다. 또한 자녀분의 키에 상당한 영향을 미칠수 있는바
소아 인데 측만증을 진단 받으셨다면 조기 치료를 권해드립니다.
내원전 예약 부탁 드립니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=752&page=4,관리자,10-07
다리가 많이 아프다고 하시네요,,"안녕하세요
다름이 아니라 저희 어머님이 평소에 다리가 많이 아파다고 하시는데 어떤 치료가 필요 할까요
나이가 많으신것도 아닌데 그렇다고 무릎이 아프다고 하시는것도 아니구요
그냥 다리가 많이 아프다고만 하십니다.
평소 운동도 많이 하시지 않는데 자주 다리쪽이 아프다고 하시니 걱정이 됩니다.
이런것도 치료가 가능할까요
매일 아프다고 하시는건 아닌데...
답변 부탁 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=746&page=4,박상원,09-06,"안녕하세요 온누리통증의원 입니다.
문의 주신 내용을 살펴 보니 다리가 어떻게 아프신지 나오지가 않아 정확한 상담이 이루어 질리즌 의문입니다.
통상적으로 상담 내용을 남겨 드리자면
우선 다라가 저리듯이 아프다던지 힘이 들어가지 않는다던지 하는 경우 허리에서 내려오는 신경에 문제가 발생하여
통증으로 나타나는 경우가 많이 있습니다.
이 경우 저희 병원에서는 허리 시술(신경차단술)을 통하여 증상을 완화 시켜 드리는 방법으로 치료를 진행하고 있습니다.
혹 다리 근육의 문제로 인하여 통증이 발생하기도하는데 이경우 주사치료 와 물리 치료를 병행하여 치료를 진행하고 있습니다.
정확한 진단 및 치료를 위해서는 병원에 내원 하시여 원장님을 만나 보시는 것이 가장 정확할것으로 생각됩니다.
내원전 예약을 해주시면 감사하겠습니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=751&page=4,관리자,10-07
어깨치료 초진 비용문의,,Content not found.,http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=743&page=4,이상훈,08-09,Content not found.,http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=744&page=4,관리자,08-26
성인 측만증 치료 가능 하나요?,,"안녕하세요
성인 측만증 치료 가능하나요?
부산 동래구 인근으로 알아보고 있는데 치료가 가능한지 부터 궁금합니다.
측만증이 완전히 나을수 있는건지 아니면 계속 이렇게 있어야 하는지
측만증 때문에 필라테스도 해보고 한의원도 다녀 보고 했는데 측만증이 그대로 인듯해서요
혹 여기 병원에서는 어떨지 궁금합니다.
답변 부탁드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=694&page=6,지은,12-12,"안녕하세요 온누리통증의원 입니다.
문의 주신 성인 측만증 치료를 저희 원에서도 진행하고 있습니다.
저희 원의 경우 측만증 치료는 물리치료사 선생님과 1:1 치료를 시행하고 있으면 환자분의 상태에 맞춤 치료를 진행 하고 있습니다.
일률적인 치료가 아닌 환자분의 상태를 정확히 파악 후 치료를 진행하므로 어느 병원보다 우수한 치료를 진행 하고 있다고 자부합니다.
단, 성인 측만증의 경우 눈으로 보이는 가시적인 성과를 위해서는 환자 본인의 부단한 노력이 필요로 합니다.
저희 원에서 알려드리는 운동을 매일 집에서 병행 하시면서 평소 자세 또한 신경을 많이 쓰셔야 하는 것이 성인 측만증입니다.
이에 본원에서는 성인 측만증 치료와 더불어 앞으로 환자 분들께서 혹 나타 날수 있는 만성 통증을 개선할수 있는 여러 방법을 알려드록
치료를 진행하고 있습니다.  이점 참고 하시기 바람니다.
성인 측만증 개선의 경우 많은 시간과 환자 본인의 의지가 중요합니다.
문의 주신 환자분의 상태를 정확히 알고 치료여부가 궁금하시다면 내원 하시여 원장님가 상담 하시기 바랍니다.
충분한 답변이 되었기를 바라며 문의 주셔서 감사합니다.
문의전화 : 051-714-1831
내원 전 예약 부탁드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=698&page=6,관리자,12-22
팔꿈치 통증 치료 가능 할까요?,,"안녕하세요
최근에 골프를 시작한 사람입니다.
친구들과 스크린 골프를 몇번 다녀 왔는데 그 이후로 오른쪽 팔꿈치가 아파서요
심한건 아니듯 한데 신경이 쓰이는 정도인데 치료를 받는게 좋을까요?
치료 한다면 치료 기간은 얼마나 걸릴까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=741&page=4,김수완,07-26,"안녕하세요 온누리 통증 입니다.
문의 주신 팔꿈치 치료의 경우 정확한 진단이 먼저 필요 합니다.
단순 피로에 의한 통증의 경우 1~2회 정도의 치료로 많은 호전을 보이나
부상에 의한 통증의 경우 장기간 치료가 필요하실수도 있습니다.
우선 병원에 내원 하시여 정확한 진단 후 치료를 진행 하시길 바랍니다.
감사합니다.
문의 전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=747&page=4,관리자,09-06
런데이 후 무릎통증이 생겨서 문의드립니다,,"최근 런데이를 시작한 대학생입니다.
시작 전 충분한 스트레칭을 실시했는데도 뛰고나서도 무릎이 계속 아프네요ㅠㅠㅠ
평소 걸음걸이가 좀 이상하다는 얘기를 들은적도 몇번 있긴한데...뭔가 잘못된거 같긴한데 ㅠㅠㅠ
방문해도 괜찮을까요??",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=738&page=4,런런런,07-26,"안녕하세요 온누리통증의원 입니다.
우선 문의 주신 렌데이 후 통증 이라고 하셨는데  갑작스런 과도한 운동으로 인하여  일시적으로 발생하는 통증일수도 있으므로
냉 찜질을 권해 드립니다. 하지만 운동 후 계속적인 통증이 발생하고 지속적이라면 내원 하시여 무릎 상태를 확인 하시는 것을 권해드립니다.
갑작스런 무리한 운동은 몸에 부담으로 작용하는 경우가 많이 있습니다.
운동전 충분한 스트레칭을 하였다 하더라도 평소 하지 않던 운동을 갑자기 하게 되면 몸에 무리가 올수 있습니다.
운동의 강도는 조금씩 천천히 올리시길 권해드리며 계속적인 통증이 발생 하신다면 내원 하시여 원장님과 상담을 해보시길 권해 드립니다.
감사합니다.
내원전 예약 부탁 드립니다.
문의전화 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=740&page=4,관리자,07-26
